LIWC Feature,Extraversion correlation,Agreeableness correlation,Conscientiousness correlation,Neuroticism correlation,Openness correlation,Writing_Extraversion correlation,Writing_Agreeableness correlation,Writing_Conscientiousness correlation,Writing_Neuroticism correlation,Writing_Openness correlation,Word_Length correlation,Story correlation,Extraversion p-value,Agreeableness p-value,Conscientiousness p-value,Neuroticism p-value,Openness p-value,Writing_Extraversion p-value,Writing_Agreeableness p-value,Writing_Conscientiousness p-value,Writing_Neuroticism p-value,Writing_Openness p-value,Word_Length p-value,Story p-value
shehe,-0.017068184991038685,-0.11246490624737733,0.02736826470930972,-0.12963533635294097,-0.09310849886715492,-0.04717794815516785,-0.05214896309447231,0.06441440379800174,-0.1280004464952382,-0.06874753909936594,0.4411231839388477,0.10883814795790842,0.8471612386057386,0.20267814439531184,0.7572528104088371,0.14156033309956043,0.29204874811456266,0.5940245383385785,0.5556948142855553,0.466552072573183,0.14669320597222602,0.4370454063911404,1.496735320090034e-07,0.21771537948503006
social,0.061925104578911205,0.0631857301632051,0.09797597209137857,-0.026624882674277844,0.040713057445363326,0.043788129282520016,0.010660785122794324,0.0473987944770287,-0.03451150282388078,0.0505843192023737,0.25678623047915333,-0.09784626920922149,0.48398492018160577,0.4751132728769014,0.26743910046476066,0.76364956496774,0.6455824670464705,0.6208282059953348,0.9041812641203876,0.5922965730768455,0.6966789589711444,0.5676297882513668,0.0031864519398635913,0.268076023242263
space,-0.04883815682681555,-0.04758472238586847,0.020975638416140804,-0.007009157960922815,-0.005372196038450292,-0.028544254511630215,0.027535557388753382,0.04022853511395722,-0.029642621571548185,0.017471332906311997,0.583201969206121,0.3575381720881598,0.5810908509268424,0.5908435890933306,0.8127535398479009,0.9369166438967047,0.9516289489398364,0.7471671239614601,0.7558155124322246,0.6495194180240103,0.7377856017391637,0.8435967311165491,3.3187556657924796e-13,2.965631264717354e-05
swear,-0.07500546902190741,-0.025314130720672606,-0.08195328993467371,0.08781725560548306,-0.01765945576866738,-0.062182854060567685,0.05227586574550094,0.07812547770244785,-0.08571758051233302,-0.022686603681413453,-0.04664230740509484,0.1465698873284333,0.39636566224794,0.7749671859509717,0.353954057158938,0.3204559772793747,0.8419344858217221,0.48216381934309815,0.5547321451529839,0.37695771301962266,0.332207192293725,0.7977950192160855,0.5982249811248399,0.09610986861506515
tentat,-0.14461485283136913,-0.17966632426069035,-0.1403238422789503,-0.15941807563401883,-0.15881328122269864,-0.1308327402867103,-0.1726073711704739,-0.050004806313660305,-0.09103876640583747,-0.1032944340646273,0.13579072522098348,0.23480711846647415,0.1006772341653483,0.04081527670931373,0.11130051925499622,0.07003331011020694,0.07111643295573856,0.1378883467180753,0.04955504915554817,0.5720808336039536,0.30295491887584736,0.242204568917134,0.12345230889497649,0.007165361694190011
they,-0.05985883927904055,-0.03376588208339535,0.02330628024433316,0.24015376269117475,-0.03245262256694754,-0.07943757319977704,-0.08634046767362571,0.004090660431652355,0.20895414877169083,-0.06245282184344735,-0.007165278616595463,0.3075138013900287,0.4987162096335329,0.7029207289135251,0.792395090906719,0.005920994201049374,0.7139623864212234,0.3689719180794033,0.3286927385728625,0.963158469685661,0.01704049160695451,0.4802603461660938,0.9355145315411512,0.0003723066555188858
time,-0.0047210585725644605,-0.05621014523428077,0.002294240136182038,-0.15334854021776514,-0.01824087307326236,-0.022604886222356416,-0.08610682335427966,-0.1371484219383594,-0.17701536994290773,-0.07677205628766771,0.38348978282073837,-0.08692013056559642,0.9574859014842757,0.5252934964749472,0.9793325119913083,0.08153054457759544,0.8368015383923095,0.7985078340988282,0.3300082046180418,0.11971000366462532,0.043932698943781295,0.38530446490061954,6.679859838004744e-06,0.3254436452692252
verb,-0.033442028799992383,-0.02077606086308465,-0.11921592551527431,-0.13559234772654924,-0.09861302681995586,-0.018961575133169397,-0.016815477975712978,-0.09012550191464819,-0.15876927526582837,-0.023793260505362533,0.41344578139536303,0.08688012732157535,0.705637989080772,0.814502911454898,0.17670637837970296,0.12400658494452566,0.26432569276392576,0.8304484790466001,0.8493971761778962,0.30785124871512876,0.07119576969274347,0.7881583731416765,1.0132689394074207e-06,0.32566720372630154
we,0.08557765799914871,0.06964417948247834,0.08549749858593857,-0.10369485702729143,0.007654326572469614,0.03984418920320996,0.09224509251700748,0.005673650892180185,-0.08225861418211108,-0.04330504536967752,0.20969331153655263,-0.36844766559392933,0.332999950836562,0.43107511420616684,0.3334546530523498,0.24037405786292118,0.9311237133710981,0.6526492939409149,0.29656624332510845,0.9489182310939313,0.3521577298322225,0.6246899704034348,0.016644629778220985,1.6097075871260126e-05
work,0.022990300028840973,0.013098698448915974,0.026444569420417712,-0.04359511388033288,0.04299237686748764,0.01655815417072675,0.018291145663537466,0.08207245513334824,-0.1003803023255787,0.07731385281861311,0.16755335436330662,-0.02490179254156214,0.7951473644966652,0.8824121804177922,0.7652035730879766,0.6223699372221398,0.6271948861384173,0.8516751935949943,0.8363580341396656,0.35325228772621786,0.2558183280405673,0.3819498148662649,0.05672232483843512,0.7785374161323688
you,0.044872185505946106,-0.027769244618660042,-0.005636329527044088,-0.022462600300455448,-0.062126692067422905,0.10275341545585501,0.014555763198626833,-0.004483970232358735,0.12071778618227372,-0.025111406140792616,0.32437157045142057,-0.025738043438870768,0.6121998956121977,0.7538091827534964,0.9492537981876192,0.7997493787054709,0.4825603117873327,0.24469316341434996,0.869442199982497,0.9596190805030851,0.1712776856444782,0.7767218943660374,0.000166542176236604,0.7713016332902634
